# instance	spb_oracle_ub
# smallest upper bound any recorded SPB round returned for
# this instance. Injected by --config CASHOracleUB at CASH's
# first scheduling point; no local search runs in that config.
MSE23W/generalized-ising_wt-IS23_5.0.5.0.0.5_softer_periodic.wcnf	118321209148950
MSE23W/generalized-ising_wt-IS3_5.0.5.0.0.5_softer_periodic.wcnf	116770994747962
MSE23W/generalized-ising_wt-IS4_5.0.5.0.0.5_softer_periodic.wcnf	115857504490145
MSE23W/generalized-ising_wt-IS5_5.0.5.0.0.5_softer_periodic.wcnf	114843630201205
MSE23W/generalized-ising_wt-IS6_5.0.5.0.0.5_softer_periodic.wcnf	113797656078081
MSE23W/generalized-ising_wt-IS7_5.0.5.0.0.5_softer_periodic.wcnf	112706601923009
MSE23W/generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic.wcnf	110066981524169
MSE23W/haplotyping-pedigrees_wt-ped2.G.recomb10-0.01-5.wcnf	59951
MSE23W/haplotyping-pedigrees_wt-ped2.G.recomb5-0.10-6.wcnf	27383
MSE23W/haplotyping-pedigrees_wt-ped2.G.recomb5-0.20-14.wcnf	20984
MSE23W/hs-timetabling_wt-BrazilInstance1.xml.wcnf	75
MSE23W/hs-timetabling_wt-BrazilInstance2.xml.wcnf	175
MSE23W/hs-timetabling_wt-ItalyInstance1.xml.wcnf	66
MSE23W/hs-timetabling_wt-ItalyInstance4.xml.wcnf	3787
MSE23W/judgment-aggregation-ja-kemeny-preflib-00043-00000180.wcnf	433
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000287.wcnf	782
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000300.wcnf	776
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000334.wcnf	542
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000353.wcnf	554
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000377.wcnf	647
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000451.wcnf	928
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000454.wcnf	631
MSE23W/judgment-aggregation-ja-kemeny-preflib-00049-00000468.wcnf	548
